1.6486 1.65429
1.64843 1.65423
1.64884 1.65417
1.6485 1.65407
1.64872 1.65418
1.64906 1.65472
1.64796 1.65424
1.64853 1.654
1.64885 1.65393
1.64861 1.65402
1.64853 1.65433
1.64814 1.65432
1.64865 1.65405
1.64898 1.65464
1.64821 1.65385
1.64859 1.6543
1.64911 1.65419
1.64869 1.65408
1.64879 1.65456
1.64853 1.65473
1.64839 1.65424
1.6486 1.65447
1.64827 1.65429
1.64832 1.65442
1.64866 1.65443
1.64843 1.65437
1.64876 1.65429
1.64884 1.65431
1.6488 1.65419
1.64868 1.65416
1.64888 1.65461
1.6484 1.65412
1.64855 1.65424
1.64869 1.65435
1.64867 1.65446
1.64825 1.65458
1.64842 1.65433
1.64825 1.65421
1.64827 1.65413
1.64825 1.65444
1.64853 1.65399
1.6484 1.65393
1.64866 1.65452
1.6485 1.65431
1.64867 1.6541
1.64888 1.65464
1.64852 1.65391
1.64861 1.65472
1.64841 1.65395
1.64805 1.65414
1.64877 1.65424
1.64901 1.65449
1.6483 1.65433
1.64901 1.65454
1.64862 1.65405
1.64907 1.65446
1.64893 1.65469
1.64833 1.65416
1.64836 1.65432
1.649 1.65467
1.6485 1.65422
1.64883 1.65421
1.64871 1.65419
1.64883 1.65396
1.64875 1.65427
1.64828 1.65378
1.64844 1.65405
1.64894 1.65454
1.64858 1.65437
1.64847 1.65397
1.64813 1.65428
1.64849 1.65396
1.64865 1.65431
1.64879 1.65448
1.64823 1.65403
1.64875 1.65435
1.64856 1.65419
1.64851 1.65423
1.64909 1.65456
1.64856 1.65413
1.64826 1.65407
1.6489 1.65439
1.64855 1.65399
1.64861 1.65423
1.64872 1.6543
1.64897 1.6544
1.64838 1.65417
1.64847 1.65431
1.64869 1.65486
1.64857 1.65444
1.64867 1.65413
1.64821 1.65389
1.64892 1.65452
1.64863 1.65383
1.64887 1.65466
1.64893 1.65442
1.64871 1.6545
1.64834 1.65429
1.64838 1.65468
1.64872 1.65415
1.64846 1.65445
1.64871 1.65427
